id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00040748,40420010,561,41649044,13880379,0.0004245,0.00039115,1.358e-05,3.4486,1245505.0,3.17938,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-98.5624,2024-06-02T18:00:38.587Z,0.00032676,24.77976,2026-02-28T13:45:06.069Z,,2026-05-04T13:10:27.543Z,14.697882891347522,3.3422498351232464,early_accumulation,False,low,False,0.10157,,3.3470299999999997,,True,False,False,0.34340365081552426,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.1,0,0.06,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
chill-guy,chillguy,Just a chill guy,https://coin-images.coingecko.com/coins/images/51746/large/Scherm%C2%ADafbeelding_2024-11-15_om_20.57.58.png?1731926037,0.01594384,15903767,1005,15903767,6808705,0.01711214,0.01364372,0.00106776,7.17773,1082348.0,7.30259,999944871.660623,999944871.660623,1000000000.0,0.657518,-97.54679,2024-11-27T10:40:57.467Z,0.00604048,167.03658,2024-11-18T12:34:51.762Z,,2026-05-04T13:12:37.206Z,102.72008859506612,33.97998865529328,early_accumulation,False,low,False,0.17093,,7.0068,,True,False,False,0.42811901104939476,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10m_range,0.1,0,0.06,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
iexec-rlc,rlc,iExec RLC,https://coin-images.coingecko.com/coins/images/646/large/pL1VuXm.png?1696501840,0.473824,34300331,632,41227085,15058574,0.512913,0.468914,-0.015601577607084083,-3.18773,-1144232.992363222,-3.22823,72382548.06525737,86999784.9868455,86999784.9868455,15.51,-96.94138,2021-05-10T17:59:51.557Z,0.153815,208.43135,2018-12-15T00:00:00.000Z,,2026-05-04T13:10:29.556Z,12.35286157325897,6.071778453607942,early_accumulation,False,low,False,0.10157,,-3.2893000000000003,,True,False,False,0.4390212444305567,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",DeFi,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00053663,37031876,596,37031876,15820241,0.00055819,0.00052787,1.21e-06,0.22634,121297.0,0.32862,68999659569.0,68999659569.0,68999659569.0,0.02688878,-97.99611,2024-03-16T13:51:17.648Z,5.848e-05,821.33637,2024-03-14T10:17:29.365Z,,2026-05-04T13:10:27.305Z,41.829677021926095,6.146078598687069,early_accumulation,False,low,False,0.10157,,0.12477000000000002,,True,False,False,0.42720603730688667,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,8,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
edu-coin,edu,Open Campus,https://coin-images.coingecko.com/coins/images/29948/large/EDU_Logo.png?1696528874,0.04644376,35277860,618,46578050,10922533,0.04800139,0.04572573,-0.001101380487842259,-2.31649,-750134.5427261814,-2.08209,757392361.0,1000000000.0,,1.67,-97.20641,2023-04-29T08:05:57.583Z,0.04149096,12.73608,2026-04-19T10:25:16.201Z,,2026-05-04T13:10:26.735Z,-4.192750449964993,3.3487366844508455,early_accumulation,False,low,False,0.10157,,-2.41806,,True,False,False,0.3096143870404838,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,9,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00056511,35337493,616,38988455,8679204,0.00058302,0.00055912,2.95e-06,0.52526,190858.0,0.54303,62538692416.66666,69000000000.0,69000000000.0,0.056324,-98.99364,2024-03-04T17:30:21.569Z,0.00048566,16.71038,2026-04-05T21:45:02.721Z,,2026-05-04T13:10:27.060Z,12.291273868236875,0.2904581790772785,early_accumulation,False,low,False,0.10157,,0.42368999999999996,,True,False,False,0.24560893439724205,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,10,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
paxos-standard,usdp,Pax Dollar,https://coin-images.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1696506427,0.999491,40550898,558,40550898,9395463,0.999766,0.999111,-8.068444258047e-05,-0.00807,-1140.353214867413,-0.00281,40569459.93027243,40569459.93027243,,1.18,-15.61888,2024-04-16T16:20:21.365Z,0.863529,15.7561,2021-05-19T13:14:42.046Z,"{'times': -0.0005094857047712, 'currency': 'usd', 'percentage': -0.05094857047712}",2026-05-04T13:10:29.419Z,-0.05806120037211289,0.003348379526152105,early_accumulation,False,low,False,0.10157,,-0.10963999999999999,,True,False,False,0.23169555949167883,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,11,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
ssv-network,ssv,SSV Network,https://coin-images.coingecko.com/coins/images/19155/large/ssv.png?1696518606,2.72,39965750,565,39965750,8826606,2.84,2.7,-0.03078129212036096,-1.11894,-511145.8472291976,-1.26281,14699173.1,14699173.1,,65.82,-95.85141,2024-03-25T05:21:25.264Z,2.09,30.90831,2026-04-13T08:10:42.294Z,,2026-05-04T13:10:25.854Z,19.560327082762388,-5.779024007212407,early_accumulation,False,low,False,0.10157,,-1.22051,,True,False,False,0.2208542564570914,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",DeFi,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,12,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
xyo-network,xyo,XYO Network,https://coin-images.coingecko.com/coins/images/4519/large/XYO_Network-logo.png?1696505103,0.00348283,48497723,494,48497723,10676622,0.00350135,0.0034431,-1.0343197759458e-05,-0.2961,-173030.93245667964,-0.35551,13931216938.01129,13931216938.01129,,0.081391,-95.70842,2021-11-06T04:44:55.346Z,9.672e-05,3511.33802,2020-03-13T02:24:24.303Z,"{'times': -0.9502552863937477, 'currency': 'eth', 'percentage': -95.02552863937477}",2026-05-04T13:10:28.588Z,-3.1393601699969356,-3.4369301150718568,early_accumulation,False,low,False,0.10157,,-0.39766999999999997,,True,False,False,0.2201468716376643,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,13,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
constitutiondao,people,ConstitutionDAO,https://coin-images.coingecko.com/coins/images/20612/large/GN_UVm3d_400x400.jpg?1696520017,0.00786299,39825663,567,39825663,8164509,0.00823764,0.00775394,5.034e-05,0.64439,213922.0,0.54005,5066444892.014003,5066444892.014003,,0.185022,-95.73618,2021-12-23T05:59:19.861Z,0.0009194,758.05998,2021-11-21T11:33:21.508Z,,2026-05-04T13:10:25.757Z,19.052203715022024,2.617520945733356,early_accumulation,False,low,False,0.10157,,0.5428200000000001,,True,False,False,0.20500622927482715,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,14,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,3.338e-05,17304325,967,18417762,5341981,3.378e-05,3.223e-05,7.08073e-07,2.167,422217.0,2.50097,516750000000.0,550000000000.0,550000000000.0,0.00163299,-97.93426,2024-08-28T10:10:46.492Z,2.375e-05,42.03308,2026-02-28T12:15:13.471Z,,2026-05-04T13:12:30.665Z,22.14074453108379,7.663817111060332,early_accumulation,False,low,False,0.17093,,1.9960699999999998,,True,False,False,0.3087078519387494,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10m_range,0.0,0,0.0,7,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
goatseus-maximus,goat,Goatseus Maximus,https://coin-images.coingecko.com/coins/images/50717/large/GOAT_LOGO_NEW.jpg?1731292759,0.01892383,18895514,924,18895514,5419945,0.01962944,0.01838852,-0.000587340014438085,-3.01028,-481894.26324173436,-2.48689,999980271.02195,999980271.02195,1000000000.0,1.35,-98.59531,2024-11-17T13:01:21.319Z,0.01393137,36.20971,2026-04-13T05:20:44.631Z,,2026-05-04T13:12:23.520Z,12.905908814932483,14.513492822175039,early_accumulation,False,low,False,0.17093,,-3.1812099999999996,,True,False,False,0.2868376589279339,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10m_range,0.0,0,0.0,8,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
